item_id,item_name,item_category,item_subcategory,item_price,item_rating_avg,item_description,stock_quantity,launch_date
384,Eligendi Dolor,Kitap,Voluptate,701.69,4.26,Nostrum dolorem reiciendis ducimus reiciendis fugit enim. Itaque eligendi magni error.,866,2024-12-11
385,Nam Quis,Spor,Fugit,121.31,3.76,"Nisi eum ab numquam doloribus impedit id. Repellendus quis magnam error ad temporibus. Perspiciatis occaecati non quasi unde fuga.
Pariatur alias assumenda perferendis earum temporibus.",286,2025-01-02
386,Repudiandae Ducimus,Kozmetik,Ab,850.76,3.73,"Tempore placeat nostrum impedit quo eum. Ratione sapiente cum ipsam ea. Consequatur quos numquam architecto quos veritatis voluptatibus.
Aspernatur earum animi culpa dolorum. Perferendis non at.",656,2025-02-06
387,Quos Libero,Spor,Eius,723.74,4.45,"Vitae voluptatum tempore.
Asperiores magni laudantium alias a maxime adipisci. Placeat ab tempora autem ullam est iste nesciunt.",450,2025-03-16
388,Necessitatibus Hic,Gıda,Consequatur,925.65,4.48,Sed doloremque earum molestiae possimus porro. Officia rem sunt earum vel doloremque. Id veniam reprehenderit molestiae.,787,2024-12-25
389,Consequuntur Officiis,Elektronik,Exercitationem,676.65,4.48,Id architecto quas facere vitae. Veritatis aperiam ipsa dolorem. Id cumque ipsum minus minima deleniti ducimus dignissimos.,606,2024-08-12
390,A Dolores,Oyuncak,Eum,791.96,3.64,"Consequuntur iusto repellat labore. Nam praesentium qui distinctio alias eius.
Officia ratione et laborum. Aperiam sit a id. Architecto voluptatum asperiores illum ratione.",860,2024-04-23
391,Quasi Nihil,Kitap,Aspernatur,227.31,4.47,Molestias tempora modi laudantium cum harum aliquam. Repudiandae eos amet recusandae pariatur itaque.,37,2024-07-27
392,Rem Laudantium,Gıda,Enim,402.91,3.84,Iure itaque quae placeat incidunt eligendi. Quod nostrum doloremque quidem eius magnam fuga et. Voluptas ipsum officiis repellendus modi possimus maxime.,276,2025-01-04
393,Iste Expedita,Kozmetik,Illo,982.11,3.81,Impedit ratione maiores fugiat quia voluptatibus maiores praesentium. Aspernatur ea quae sapiente.,287,2025-01-28
394,Ducimus Temporibus,Giyim,Harum,757.1,3.82,Atque vero natus fuga nam itaque repudiandae. Id optio quae veniam hic ipsam. Sunt assumenda nisi omnis enim.,508,2025-02-23
395,Magni Quasi,Gıda,Adipisci,772.63,4.46,Omnis enim officiis architecto repellendus porro eius. Sequi quaerat aperiam adipisci nam similique perspiciatis nam. Dolor vero hic quod numquam nesciunt.,376,2024-12-17
396,Assumenda Voluptates,Mücevher,Repellat,843.5,3.78,"Excepturi architecto enim asperiores nulla tempore voluptate. Quos non beatae dolore velit. Occaecati id fugit velit assumenda.
Quidem reiciendis ducimus ut officia.",159,2024-09-03
397,Nihil Officiis,Ev & Yaşam,Fugit,963.29,3.64,Laudantium assumenda placeat cupiditate ullam exercitationem non. Aperiam mollitia laborum minima. Eos quidem iure fuga illum quae itaque.,950,2024-05-07
398,Recusandae Facilis,Otomotiv,Maiores,967.08,3.55,"Fuga laborum esse ipsa.
Possimus adipisci nisi debitis ratione unde. Nam quisquam tempora commodi sunt quaerat. Sed deleniti explicabo quibusdam at repudiandae.",104,2024-12-08
399,Voluptatem Libero,Bahçe,Incidunt,843.49,4.0,Repellat itaque vero illo beatae suscipit officiis et. Quidem dolorum assumenda nihil.,594,2025-02-10
400,Ex Non,Kozmetik,Maiores,826.85,3.72,"Adipisci debitis maiores aliquid a accusantium illo. Dicta aliquam corrupti officia nostrum.
Sint placeat impedit libero illum veritatis. Sint enim consequatur. Id culpa molestiae temporibus iste.",57,2024-05-20
401,Asperiores Voluptatum,Mobilya,Ea,297.97,3.5,"Distinctio atque eum qui. Fuga nisi amet magnam eos eos.
Possimus architecto esse maxime.",103,2024-11-26
402,Laboriosam Aliquam,Bahçe,Ducimus,419.34,3.95,Eligendi magnam dolor ut pariatur incidunt. Facilis autem est corporis. Sunt excepturi ipsam omnis. Repellendus voluptate iste iste quod necessitatibus.,839,2024-07-10
403,Magnam Praesentium,Spor,Commodi,845.47,3.68,Veritatis ratione libero impedit eius. Dolorem accusamus cum. Magnam repellendus nobis consectetur recusandae veritatis velit.,371,2024-12-16
404,Dolorum Labore,Ev & Yaşam,Veniam,675.83,3.55,"Perspiciatis ex consectetur pariatur. Sed eum numquam itaque.
Voluptas deserunt modi. Minus in aliquam natus culpa sunt aut modi. Magnam libero amet natus.",51,2024-10-05
405,Ipsam Veritatis,Otomotiv,Sed,82.72,3.75,Suscipit eum odit tenetur fugit explicabo placeat impedit. Nam recusandae quod cumque neque. Porro impedit officiis.,924,2024-04-11
406,Earum In,Spor,Ad,394.73,4.2,"Beatae earum fugiat ducimus quia consequuntur. Rem dolor sed aut.
Corrupti incidunt eum quis.
Nulla quisquam voluptates consequatur quas laudantium autem. Incidunt voluptatum ab quasi.",402,2024-10-22
407,Deleniti Alias,Mücevher,Ab,423.26,4.63,Vero sit temporibus dignissimos incidunt.,497,2024-04-08
408,Hic Consequuntur,Oyuncak,Provident,272.67,4.21,"Explicabo commodi similique magni repellat.
Occaecati repellat deleniti minus quidem quisquam harum. Velit eligendi recusandae exercitationem.",134,2024-07-10
409,Minima Est,Ev & Yaşam,Inventore,537.6,4.61,"Asperiores quae quod. Consectetur eius quas accusamus ipsa magni minus asperiores.
Odio voluptatibus magni debitis laboriosam. Labore iure commodi cupiditate saepe.",737,2024-10-08
410,Reprehenderit Facere,Giyim,Rem,332.37,3.92,"Inventore recusandae incidunt omnis officiis commodi. Nemo non debitis iste officiis.
Ut veritatis necessitatibus explicabo. Dignissimos officiis corrupti laboriosam laborum.",799,2024-09-26
411,Qui Placeat,Mücevher,Necessitatibus,530.56,4.21,Sint eum quidem voluptate. Ratione sapiente suscipit officia dolorem. Unde nobis natus.,731,2024-11-15
412,Quo Voluptatem,Giyim,Accusamus,979.92,4.3,Suscipit fugiat laboriosam dolorum dicta consectetur earum repellat. Officia quod libero veniam blanditiis neque dolorem impedit.,853,2025-02-25
413,Iure Excepturi,Gıda,Qui,867.46,4.58,Placeat delectus quam rerum reprehenderit. Veritatis eaque corporis id repudiandae facere laudantium. Veniam dolore qui fugit veritatis explicabo. Id voluptas sit excepturi.,660,2024-11-28
414,Placeat Numquam,Otomotiv,Praesentium,817.1,4.49,Qui dolorem accusantium nihil neque aliquid. Voluptate ipsum eligendi est dolorem nesciunt commodi vitae. Earum maxime cupiditate mollitia sit id rem.,65,2024-10-05
415,Commodi Sit,Otomotiv,Sequi,942.54,4.74,"Inventore atque culpa quo vitae commodi velit labore. Adipisci similique pariatur velit dolore corporis doloribus.
Sed est ex illo cumque. Similique eos ad nesciunt sed vel.",196,2024-07-05
416,Magni Rem,Kozmetik,Quaerat,685.06,3.8,Fuga consequatur nam hic voluptate. Exercitationem ad minus accusantium consequuntur suscipit fuga. Blanditiis vitae numquam cupiditate vero quos.,627,2025-02-23
417,Error Harum,Ev & Yaşam,Consequatur,379.25,4.18,"Vero cum aliquam incidunt mollitia. Nisi quis totam molestias debitis aut.
Iste cupiditate quo libero excepturi odio labore illo. Occaecati occaecati optio.",204,2025-01-12
418,Excepturi Deleniti,Kitap,Cumque,249.73,4.59,"Aliquid eaque reiciendis omnis voluptatum necessitatibus.
Quaerat voluptatem nulla expedita. Sunt libero placeat rem.
Autem rem non nam eligendi molestias iste. Distinctio impedit amet.",374,2024-05-25
419,Hic Atque,Elektronik,Odio,679.05,4.41,"Quae minus animi deserunt. Nam minus veniam veritatis quam. Quod porro voluptates nobis tempora.
Minus tempore modi harum corporis commodi. Doloremque fugiat modi.",801,2024-08-24
420,Suscipit Possimus,Oyuncak,Voluptate,242.19,4.72,"Odio dignissimos porro. Labore consectetur quae unde fuga. Quia praesentium explicabo ex.
Consequatur fugiat iusto aspernatur expedita minima quidem delectus.",698,2024-12-02
421,At Nemo,Mücevher,Ipsum,575.11,4.45,Omnis pariatur dignissimos saepe ipsum voluptatem maiores. Repellat enim animi dolore.,124,2024-10-22
422,Similique Quod,Kitap,Consequatur,559.73,4.63,"Vel nam quos magnam possimus nihil. Earum tempore amet autem quae quam. Ea totam suscipit eaque delectus voluptate ipsum.
Nulla doloremque pariatur quisquam quas officia.",921,2024-08-16
423,Molestiae Quod,Mücevher,Laboriosam,613.6,3.59,"Illo eos magni ducimus atque ullam dolorum. Ab quisquam ad dolores ipsa assumenda. Deserunt repudiandae vero autem provident.
Sed eius voluptatem repellendus. Nesciunt sequi perspiciatis.",371,2024-10-09
424,Dolores Culpa,Kitap,Repellat,360.07,4.51,Sapiente architecto et doloremque. Sint temporibus praesentium magnam eligendi repellendus. Quidem nostrum quibusdam voluptate perferendis distinctio.,969,2025-02-11
425,Nulla Laboriosam,Otomotiv,Inventore,799.29,3.64,Error dolorem consectetur dicta ullam nesciunt distinctio. Eos ut praesentium. Architecto minima accusamus necessitatibus possimus.,220,2024-08-17
426,Voluptate Officia,Bahçe,Aliquid,905.0,4.03,"Adipisci facere nisi architecto itaque magni. Fugit a saepe. Dolores in aspernatur eaque doloribus temporibus reiciendis maiores.
Unde non dolor debitis. Unde eveniet adipisci excepturi.",694,2024-11-09
427,Earum Ad,Elektronik,A,241.12,3.73,Quaerat hic accusamus incidunt. Perspiciatis voluptate harum animi harum rem. Repellendus animi ipsam.,872,2024-08-15
428,Repellat Voluptate,Mücevher,Maxime,808.2,3.55,Optio dolor voluptatem tempora repudiandae suscipit sapiente. Dolor atque tenetur modi eveniet fugiat minus. Dignissimos officia inventore assumenda amet repudiandae reiciendis quasi.,257,2024-03-29
429,Sunt Aliquam,Ev & Yaşam,Quisquam,15.91,4.68,"Veniam rerum tempore quaerat. Dignissimos veritatis veritatis nisi.
Modi dolore quam autem cum eaque. Accusamus asperiores odit amet amet quod. Voluptas velit laboriosam quia odit.",914,2024-12-08
430,Tempore Ducimus,Bahçe,Magnam,686.23,3.8,Dolor cumque at nulla numquam sapiente quos. Accusantium corrupti alias quos dolorem error reiciendis. Qui eaque fuga nemo animi soluta.,569,2024-09-01
431,Rerum Voluptatem,Oyuncak,Ipsam,949.75,4.8,"Magni sapiente ducimus numquam. Cumque officiis accusamus ratione consequuntur magnam harum quidem.
Minima adipisci voluptatum quos reiciendis quo sunt. Voluptas culpa non rem minus quis.",29,2024-12-28
432,Vel Laborum,Gıda,Consequatur,620.03,4.05,Accusantium hic architecto aperiam necessitatibus ratione omnis. Itaque necessitatibus rerum provident ea.,510,2024-05-05
433,Iusto Necessitatibus,Giyim,Eveniet,513.65,3.92,"Dolore fuga ratione vero nam asperiores. Illo ad fugiat odit amet.
Dolorem similique fugit quia enim a. Provident nihil sunt itaque quas inventore. Harum sed fuga eum mollitia ut dicta.",438,2024-11-27
434,Velit Molestias,Mücevher,Officiis,47.08,3.82,Quos iusto tempora voluptatibus voluptas beatae. Rerum quod ipsam ipsa totam alias. Omnis at deleniti dignissimos.,303,2025-03-04
435,Doloribus Modi,Giyim,Est,342.89,4.17,"Accusantium minus sit odit. At maiores velit quidem facere rem.
Fugit nihil debitis nesciunt vel fugiat labore eligendi. Adipisci aperiam fugit laudantium autem cupiditate eveniet excepturi.",493,2024-12-17
436,Adipisci Ut,Giyim,Eum,257.41,4.19,"Omnis quam reprehenderit fuga reiciendis assumenda beatae. Facere cumque quis possimus magnam.
Dicta mollitia hic laborum harum. Quae commodi perferendis. Incidunt nostrum tempora officiis.",505,2024-06-22
437,Quod Illo,Ev & Yaşam,Tempore,54.07,3.52,"Illo accusamus voluptatem. Similique libero quaerat temporibus vero tempora porro temporibus.
Voluptatum voluptates pariatur iusto hic architecto. Iste odit officiis facere aspernatur autem.",508,2024-07-27
438,Laboriosam Sapiente,Mücevher,Nostrum,204.75,3.8,Assumenda et similique voluptates dolores animi. Nostrum esse sapiente fuga fuga debitis quis blanditiis. Ea voluptatem quis reprehenderit.,228,2025-01-08
439,Asperiores Laborum,Ev & Yaşam,Sit,333.88,3.94,"Corrupti harum quaerat accusamus. Est itaque molestiae expedita ipsum dolorum.
At tempore eveniet soluta voluptate et hic pariatur. Hic ipsum fugiat ipsum.",807,2024-10-21
440,Incidunt Possimus,Spor,Beatae,949.1,4.54,"Fugit ipsam nobis error possimus voluptates a. Optio sunt libero consequuntur ullam ad.
Aliquid natus iusto repellat repellendus ullam delectus necessitatibus.",306,2024-12-18
441,Tempore Adipisci,Gıda,Excepturi,982.16,4.42,"Quaerat doloribus explicabo optio in. Aspernatur aperiam repudiandae mollitia nihil nostrum ut.
Repellendus eaque minima.
Eius suscipit ex nisi consequuntur maxime quis. Neque minus iure.",662,2025-03-07
442,Animi Voluptatem,Elektronik,Error,76.58,3.86,Provident porro molestias temporibus ipsum. Nihil illo cupiditate eum. Nam optio esse et aspernatur. Quos veritatis ratione optio earum.,74,2024-06-30
443,Earum Nesciunt,Mobilya,Commodi,172.85,3.88,Nobis eaque dolorem quam minus. Molestias a nostrum totam nisi expedita autem. Reprehenderit error vel ex.,834,2024-07-19
444,Voluptatibus Autem,Mobilya,Veniam,950.58,3.88,"Assumenda veritatis qui alias aliquid. Itaque laudantium minus quod illo. Quod nostrum nihil magni enim id esse.
Praesentium voluptate dolore. Ad facilis inventore dolorem.",653,2024-09-24
445,Saepe Nihil,Bahçe,Harum,791.18,4.57,Voluptates eligendi quaerat. Dolorum alias aspernatur temporibus voluptas quas illo.,846,2024-12-06
446,Accusantium Cupiditate,Bahçe,Vitae,241.02,3.57,"Similique vero officiis atque provident quam. Maxime nemo vel unde quam.
Repudiandae ut dignissimos magnam.",399,2024-06-25
447,Nemo Facilis,Kitap,Voluptate,519.24,3.66,"Et vero iure labore illum officia. Nobis ullam eveniet eos.
Sequi aliquam repellendus suscipit repellat dicta. Nulla quis magnam mollitia earum nam labore quo.",740,2024-12-29
448,Error Dolores,Mücevher,Dicta,437.22,4.74,Et voluptas dolorum dicta. Sequi eum qui occaecati. Adipisci corrupti dolores veniam corrupti quisquam eius nisi.,102,2024-04-16
449,Dignissimos Quasi,Giyim,Cumque,940.03,3.62,"Quo sed praesentium autem beatae ipsam labore. Repellendus voluptatem quos ullam in.
Sunt quam eligendi vero magnam. Nisi architecto consectetur eaque eum porro.",543,2024-11-03
450,Provident Voluptas,Ev & Yaşam,Assumenda,403.35,3.57,Corrupti adipisci ullam exercitationem exercitationem dicta tenetur optio. Autem laudantium eligendi nemo voluptatibus.,585,2024-10-06
451,Eos Quidem,Ev & Yaşam,Veniam,267.76,4.67,Delectus saepe quas dolore perspiciatis. Ipsum odit recusandae itaque asperiores labore ipsa. Iusto odit consequatur.,654,2024-10-27
452,Dignissimos Eum,Otomotiv,Illo,294.18,3.53,Fugiat velit provident tempore praesentium consectetur autem. Omnis sapiente accusamus beatae eveniet accusamus nulla. Dolorum molestiae dignissimos similique.,514,2024-03-24
453,Reiciendis Minima,Kitap,Blanditiis,105.96,3.51,"Dolore consequatur reiciendis expedita tempore non. Distinctio officia facilis amet vitae tenetur.
Culpa earum voluptatem autem rerum ratione laborum tempore.",141,2024-06-01
454,Aperiam Placeat,Giyim,Vero,512.38,3.98,Nihil quaerat consectetur at sunt temporibus cumque. Ipsam deserunt quidem explicabo maiores. Consequatur ipsa sapiente laborum modi voluptates.,694,2024-12-18
455,Ex In,Kitap,Neque,404.12,3.85,"Facilis officia maxime enim modi eos delectus. Alias suscipit harum.
Quo maxime totam animi natus accusamus. Distinctio nemo cumque cupiditate molestiae. Ad magnam soluta.",705,2024-04-27
456,Sed Optio,Oyuncak,Atque,160.4,3.7,Dolorum deserunt doloremque nam nostrum libero animi quasi. Doloribus itaque nisi magni mollitia.,375,2024-06-24
457,Totam Quidem,Bahçe,Reiciendis,90.44,3.82,Libero reiciendis natus nihil. Repellendus cumque totam delectus aliquid. Consectetur facere vitae blanditiis molestias impedit doloremque.,75,2024-12-12
458,Dolore Alias,Mücevher,Ea,704.02,4.56,Animi magni nisi explicabo necessitatibus. Nam aspernatur optio tenetur sint veritatis. Veniam harum possimus iure.,569,2024-05-15
459,Beatae Ab,Kitap,Nesciunt,905.41,4.22,"Ut pariatur laboriosam ab itaque aperiam.
Impedit quidem nulla odio laborum commodi porro perferendis. Similique libero cupiditate temporibus. Nam eos assumenda et facilis mollitia.",606,2024-10-29
460,Quis Quibusdam,Giyim,Odio,328.94,3.75,"Delectus illum placeat illo cum sunt. Totam consequatur corporis laboriosam.
Asperiores qui a architecto repellat. Iste facere ex dolor.",84,2025-01-15
461,Laudantium Dolor,Ev & Yaşam,Molestias,743.77,3.55,"Culpa eveniet nam molestiae.
Odio totam aliquid et labore sequi. Molestiae magni nemo perspiciatis accusantium veniam.",724,2024-04-16
462,Cupiditate Dignissimos,Mücevher,Voluptatibus,170.25,4.0,Neque odio reprehenderit id eaque ipsam esse. Nobis reprehenderit cupiditate quo reprehenderit. Cupiditate deleniti cupiditate expedita.,829,2024-10-18
463,Incidunt Inventore,Elektronik,Quis,865.72,4.23,Consequuntur laudantium possimus occaecati nisi. Accusamus nihil occaecati.,204,2024-05-24
464,Qui Officiis,Ev & Yaşam,Ipsa,572.22,4.66,Quasi sint dolorum porro deleniti. Voluptatem totam officiis libero eum nam. Dignissimos error at perspiciatis cum dolorem quisquam.,718,2024-07-13
465,Eos Repudiandae,Oyuncak,Consequatur,142.0,4.49,Nisi vero optio voluptas ratione vel nemo iusto. Numquam quam aliquid rerum. Consectetur temporibus facilis est sunt.,789,2025-01-14
466,A Sint,Mücevher,Voluptate,939.92,4.56,Tempore vel quod qui dignissimos pariatur. Tempore soluta praesentium impedit doloremque quis.,59,2024-09-03
467,Magni Assumenda,Kitap,Temporibus,63.27,4.07,"Consectetur laborum consectetur dolorem laboriosam possimus. Deserunt qui similique.
Consequatur debitis velit distinctio quas debitis nemo adipisci.",494,2024-06-15
468,Pariatur Excepturi,Kozmetik,Ea,194.19,4.13,Dolores odio quae doloremque nihil repellat odit. Ab qui sit. Numquam voluptates tenetur delectus qui enim enim.,676,2024-04-22
469,Aliquam Nesciunt,Kitap,Totam,575.17,4.79,"Architecto minus ex.
Repudiandae ipsum modi quisquam fugiat alias. Id voluptas adipisci ut temporibus suscipit necessitatibus.",369,2025-01-24
470,At Corporis,Kozmetik,Recusandae,372.35,4.74,"Sed eveniet provident culpa. Ad sequi similique voluptatibus facilis nihil.
Ab officiis itaque praesentium quam id. Illo doloremque iste non.",65,2025-01-15
